date,store_nbr,item_nbr,family,sales,onpromotion
2020-08-06,3,ITEM_004,BEVERAGES,60.06,0
2020-08-07,3,ITEM_004,BEVERAGES,61.21,0
2020-08-08,3,ITEM_004,BEVERAGES,82.88,0
2020-08-09,3,ITEM_004,BEVERAGES,97.11,0
2020-08-10,3,ITEM_004,BEVERAGES,51.63,0
2020-08-11,3,ITEM_004,BEVERAGES,61.87,0
2020-08-12,3,ITEM_004,BEVERAGES,68.1,1
2020-08-13,3,ITEM_004,BEVERAGES,46.33,0
2020-08-14,3,ITEM_004,BEVERAGES,53.66,0
2020-08-15,3,ITEM_004,BEVERAGES,66.54,1
2020-08-16,3,ITEM_004,BEVERAGES,71.74,0
2020-08-17,3,ITEM_004,BEVERAGES,91.31,1
2020-08-18,3,ITEM_004,BEVERAGES,58.11,0
2020-08-19,3,ITEM_004,BEVERAGES,83.4,1
2020-08-20,3,ITEM_004,BEVERAGES,63.74,1
2020-08-21,3,ITEM_004,BEVERAGES,48.45,0
2020-08-22,3,ITEM_004,BEVERAGES,93.71,0
2020-08-23,3,ITEM_004,BEVERAGES,63.46,0
2020-08-24,3,ITEM_004,BEVERAGES,48.76,0
2020-08-25,3,ITEM_004,BEVERAGES,59.55,0
2020-08-26,3,ITEM_004,BEVERAGES,85.0,1
2020-08-27,3,ITEM_004,BEVERAGES,53.5,0
2020-08-28,3,ITEM_004,BEVERAGES,55.67,0
2020-08-29,3,ITEM_004,BEVERAGES,102.73,1
2020-08-30,3,ITEM_004,BEVERAGES,85.2,0
2020-08-31,3,ITEM_004,BEVERAGES,48.51,0
2020-09-01,3,ITEM_004,BEVERAGES,50.57,0
2020-09-02,3,ITEM_004,BEVERAGES,53.21,0
2020-09-03,3,ITEM_004,BEVERAGES,63.69,0
2020-09-04,3,ITEM_004,BEVERAGES,48.89,0
2020-09-05,3,ITEM_004,BEVERAGES,71.73,0
2020-09-06,3,ITEM_004,BEVERAGES,83.16,1
2020-09-07,3,ITEM_004,BEVERAGES,44.68,0
2020-09-08,3,ITEM_004,BEVERAGES,43.42,0
2020-09-09,3,ITEM_004,BEVERAGES,44.75,0
2020-09-10,3,ITEM_004,BEVERAGES,48.11,0
2020-09-11,3,ITEM_004,BEVERAGES,73.43,1
2020-09-12,3,ITEM_004,BEVERAGES,66.67,0
2020-09-13,3,ITEM_004,BEVERAGES,67.47,0
2020-09-14,3,ITEM_004,BEVERAGES,57.67,1
2020-09-15,3,ITEM_004,BEVERAGES,61.57,1
2020-09-16,3,ITEM_004,BEVERAGES,45.56,0
2020-09-17,3,ITEM_004,BEVERAGES,59.55,1
2020-09-18,3,ITEM_004,BEVERAGES,55.89,0
2020-09-19,3,ITEM_004,BEVERAGES,77.1,1
2020-09-20,3,ITEM_004,BEVERAGES,79.02,1
2020-09-21,3,ITEM_004,BEVERAGES,54.8,0
2020-09-22,3,ITEM_004,BEVERAGES,44.95,0
2020-09-23,3,ITEM_004,BEVERAGES,54.06,0
2020-09-24,3,ITEM_004,BEVERAGES,72.33,1
2020-09-25,3,ITEM_004,BEVERAGES,49.48,0
2020-09-26,3,ITEM_004,BEVERAGES,73.44,0
2020-09-27,3,ITEM_004,BEVERAGES,78.11,0
2020-09-28,3,ITEM_004,BEVERAGES,54.39,0
2020-09-29,3,ITEM_004,BEVERAGES,57.31,1
2020-09-30,3,ITEM_004,BEVERAGES,73.34,0
2020-10-01,3,ITEM_004,BEVERAGES,42.88,0
2020-10-02,3,ITEM_004,BEVERAGES,59.5,1
2020-10-03,3,ITEM_004,BEVERAGES,63.01,0
2020-10-04,3,ITEM_004,BEVERAGES,87.61,1
2020-10-05,3,ITEM_004,BEVERAGES,52.65,0
2020-10-06,3,ITEM_004,BEVERAGES,51.3,0
2020-10-07,3,ITEM_004,BEVERAGES,47.17,0
2020-10-08,3,ITEM_004,BEVERAGES,63.22,0
2020-10-09,3,ITEM_004,BEVERAGES,48.95,0
2020-10-10,3,ITEM_004,BEVERAGES,74.86,1
2020-10-11,3,ITEM_004,BEVERAGES,76.27,1
2020-10-12,3,ITEM_004,BEVERAGES,56.42,0
2020-10-13,3,ITEM_004,BEVERAGES,62.73,0
2020-10-14,3,ITEM_004,BEVERAGES,41.57,0
2020-10-15,3,ITEM_004,BEVERAGES,53.27,0
2020-10-16,3,ITEM_004,BEVERAGES,62.94,1
2020-10-17,3,ITEM_004,BEVERAGES,80.36,0
2020-10-18,3,ITEM_004,BEVERAGES,87.98,1
2020-10-19,3,ITEM_004,BEVERAGES,57.2,0
2020-10-20,3,ITEM_004,BEVERAGES,54.23,0
2020-10-21,3,ITEM_004,BEVERAGES,62.48,0
2020-10-22,3,ITEM_004,BEVERAGES,56.77,0
2020-10-23,3,ITEM_004,BEVERAGES,55.34,0
2020-10-24,3,ITEM_004,BEVERAGES,71.59,0
2020-10-25,3,ITEM_004,BEVERAGES,62.9,0
2020-10-26,3,ITEM_004,BEVERAGES,58.73,0
2020-10-27,3,ITEM_004,BEVERAGES,56.57,1
2020-10-28,3,ITEM_004,BEVERAGES,50.88,0
2020-10-29,3,ITEM_004,BEVERAGES,56.46,0
2020-10-30,3,ITEM_004,BEVERAGES,59.66,0
2020-10-31,3,ITEM_004,BEVERAGES,64.07,0
2020-11-01,3,ITEM_004,BEVERAGES,84.05,0
2020-11-02,3,ITEM_004,BEVERAGES,52.74,0
2020-11-03,3,ITEM_004,BEVERAGES,65.29,1
2020-11-04,3,ITEM_004,BEVERAGES,59.7,0
2020-11-05,3,ITEM_004,BEVERAGES,41.22,0
2020-11-06,3,ITEM_004,BEVERAGES,59.32,0
2020-11-07,3,ITEM_004,BEVERAGES,64.62,0
2020-11-08,3,ITEM_004,BEVERAGES,101.59,1
2020-11-09,3,ITEM_004,BEVERAGES,59.12,0
2020-11-10,3,ITEM_004,BEVERAGES,62.19,0
2020-11-11,3,ITEM_004,BEVERAGES,60.53,0
2020-11-12,3,ITEM_004,BEVERAGES,62.01,0
2020-11-13,3,ITEM_004,BEVERAGES,67.52,0
2020-11-14,3,ITEM_004,BEVERAGES,81.47,0
2020-11-15,3,ITEM_004,BEVERAGES,60.69,0
2020-11-16,3,ITEM_004,BEVERAGES,76.88,1
2020-11-17,3,ITEM_004,BEVERAGES,66.86,0
2020-11-18,3,ITEM_004,BEVERAGES,68.71,0
2020-11-19,3,ITEM_004,BEVERAGES,65.21,0
2020-11-20,3,ITEM_004,BEVERAGES,59.35,0
2020-11-21,3,ITEM_004,BEVERAGES,75.27,0
2020-11-22,3,ITEM_004,BEVERAGES,72.99,0
2020-11-23,3,ITEM_004,BEVERAGES,55.44,0
2020-11-24,3,ITEM_004,BEVERAGES,48.34,0
2020-11-25,3,ITEM_004,BEVERAGES,69.69,0
2020-11-26,3,ITEM_004,BEVERAGES,59.26,0
2020-11-27,3,ITEM_004,BEVERAGES,70.17,1
2020-11-28,3,ITEM_004,BEVERAGES,104.03,1
2020-11-29,3,ITEM_004,BEVERAGES,78.78,0
2020-11-30,3,ITEM_004,BEVERAGES,88.83,1
2020-12-01,3,ITEM_004,BEVERAGES,80.52,0
2020-12-02,3,ITEM_004,BEVERAGES,41.47,0
2020-12-03,3,ITEM_004,BEVERAGES,54.66,0
2020-12-04,3,ITEM_004,BEVERAGES,100.28,1
2020-12-05,3,ITEM_004,BEVERAGES,92.51,1
2020-12-06,3,ITEM_004,BEVERAGES,80.52,0
2020-12-07,3,ITEM_004,BEVERAGES,61.86,0
2020-12-08,3,ITEM_004,BEVERAGES,64.59,0
2020-12-09,3,ITEM_004,BEVERAGES,63.63,0
2020-12-10,3,ITEM_004,BEVERAGES,65.31,0
2020-12-11,3,ITEM_004,BEVERAGES,73.85,0
2020-12-12,3,ITEM_004,BEVERAGES,99.18,0
2020-12-13,3,ITEM_004,BEVERAGES,78.69,0
2020-12-14,3,ITEM_004,BEVERAGES,88.37,1
2020-12-15,3,ITEM_004,BEVERAGES,67.94,1
2020-12-16,3,ITEM_004,BEVERAGES,77.34,0
2020-12-17,3,ITEM_004,BEVERAGES,68.3,0
2020-12-18,3,ITEM_004,BEVERAGES,74.26,0
2020-12-19,3,ITEM_004,BEVERAGES,94.88,0
2020-12-20,3,ITEM_004,BEVERAGES,166.31,0
2020-12-21,3,ITEM_004,BEVERAGES,84.01,0
2020-12-22,3,ITEM_004,BEVERAGES,141.62,0
2020-12-23,3,ITEM_004,BEVERAGES,86.9,0
2020-12-24,3,ITEM_004,BEVERAGES,153.14,0
2020-12-25,3,ITEM_004,BEVERAGES,150.65,1
2020-12-26,3,ITEM_004,BEVERAGES,193.54,0
2020-12-27,3,ITEM_004,BEVERAGES,138.62,0
2020-12-28,3,ITEM_004,BEVERAGES,134.85,0
2020-12-29,3,ITEM_004,BEVERAGES,102.37,0
2020-12-30,3,ITEM_004,BEVERAGES,114.07,0
2020-12-31,3,ITEM_004,BEVERAGES,111.36,0
2017-01-01,3,ITEM_005,CLEANING,403.09,0
2017-01-02,3,ITEM_005,CLEANING,256.28,0
2017-01-03,3,ITEM_005,CLEANING,266.64,0
2017-01-04,3,ITEM_005,CLEANING,192.27,0
2017-01-05,3,ITEM_005,CLEANING,226.45,0
2017-01-06,3,ITEM_005,CLEANING,180.63,0
2017-01-07,3,ITEM_005,CLEANING,266.57,0
2017-01-08,3,ITEM_005,CLEANING,224.09,0
2017-01-09,3,ITEM_005,CLEANING,196.48,0
2017-01-10,3,ITEM_005,CLEANING,173.53,0
2017-01-11,3,ITEM_005,CLEANING,197.42,0
2017-01-12,3,ITEM_005,CLEANING,271.58,1
2017-01-13,3,ITEM_005,CLEANING,183.54,0
2017-01-14,3,ITEM_005,CLEANING,259.46,0
2017-01-15,3,ITEM_005,CLEANING,210.81,0
2017-01-16,3,ITEM_005,CLEANING,213.73,0
2017-01-17,3,ITEM_005,CLEANING,234.43,1
2017-01-18,3,ITEM_005,CLEANING,176.0,0
2017-01-19,3,ITEM_005,CLEANING,225.62,0
2017-01-20,3,ITEM_005,CLEANING,228.43,0
2017-01-21,3,ITEM_005,CLEANING,225.88,0
2017-01-22,3,ITEM_005,CLEANING,401.73,1
2017-01-23,3,ITEM_005,CLEANING,245.4,0
2017-01-24,3,ITEM_005,CLEANING,202.78,0
2017-01-25,3,ITEM_005,CLEANING,248.64,1
2017-01-26,3,ITEM_005,CLEANING,197.72,0
2017-01-27,3,ITEM_005,CLEANING,212.38,0
2017-01-28,3,ITEM_005,CLEANING,250.77,0
2017-01-29,3,ITEM_005,CLEANING,423.12,1
2017-01-30,3,ITEM_005,CLEANING,254.17,0
2017-01-31,3,ITEM_005,CLEANING,166.55,0
2017-02-01,3,ITEM_005,CLEANING,282.56,1
2017-02-02,3,ITEM_005,CLEANING,278.48,1
2017-02-03,3,ITEM_005,CLEANING,214.59,0
2017-02-04,3,ITEM_005,CLEANING,240.17,0
2017-02-05,3,ITEM_005,CLEANING,251.5,0
2017-02-06,3,ITEM_005,CLEANING,213.99,0
2017-02-07,3,ITEM_005,CLEANING,222.65,0
2017-02-08,3,ITEM_005,CLEANING,221.65,0
2017-02-09,3,ITEM_005,CLEANING,249.04,0
2017-02-10,3,ITEM_005,CLEANING,269.43,1
2017-02-11,3,ITEM_005,CLEANING,334.38,0
2017-02-12,3,ITEM_005,CLEANING,301.74,0
2017-02-13,3,ITEM_005,CLEANING,251.45,1
2017-02-14,3,ITEM_005,CLEANING,177.59,0
2017-02-15,3,ITEM_005,CLEANING,269.4,0
2017-02-16,3,ITEM_005,CLEANING,226.84,0
2017-02-17,3,ITEM_005,CLEANING,210.35,0
2017-02-18,3,ITEM_005,CLEANING,286.79,0
2017-02-19,3,ITEM_005,CLEANING,387.78,1
2017-02-20,3,ITEM_005,CLEANING,194.45,0
2017-02-21,3,ITEM_005,CLEANING,213.62,0
2017-02-22,3,ITEM_005,CLEANING,243.0,0
2017-02-23,3,ITEM_005,CLEANING,293.04,1
2017-02-24,3,ITEM_005,CLEANING,238.41,0
2017-02-25,3,ITEM_005,CLEANING,301.29,0
2017-02-26,3,ITEM_005,CLEANING,320.19,0
2017-02-27,3,ITEM_005,CLEANING,200.68,0
2017-02-28,3,ITEM_005,CLEANING,211.31,0
2017-03-01,3,ITEM_005,CLEANING,219.85,0
2017-03-02,3,ITEM_005,CLEANING,238.31,0
2017-03-03,3,ITEM_005,CLEANING,188.87,0
2017-03-04,3,ITEM_005,CLEANING,453.69,1
2017-03-05,3,ITEM_005,CLEANING,383.62,1
2017-03-06,3,ITEM_005,CLEANING,330.06,1
2017-03-07,3,ITEM_005,CLEANING,225.13,0
2017-03-08,3,ITEM_005,CLEANING,292.5,1
2017-03-09,3,ITEM_005,CLEANING,238.94,0
2017-03-10,3,ITEM_005,CLEANING,251.92,0
2017-03-11,3,ITEM_005,CLEANING,338.08,0
2017-03-12,3,ITEM_005,CLEANING,332.28,0
2017-03-13,3,ITEM_005,CLEANING,201.6,0
2017-03-14,3,ITEM_005,CLEANING,261.31,0
2017-03-15,3,ITEM_005,CLEANING,232.9,0
2017-03-16,3,ITEM_005,CLEANING,260.81,1
2017-03-17,3,ITEM_005,CLEANING,244.58,0
2017-03-18,3,ITEM_005,CLEANING,347.67,0
2017-03-19,3,ITEM_005,CLEANING,265.46,0
2017-03-20,3,ITEM_005,CLEANING,216.29,0
2017-03-21,3,ITEM_005,CLEANING,318.34,1
2017-03-22,3,ITEM_005,CLEANING,248.55,0
2017-03-23,3,ITEM_005,CLEANING,257.43,0
2017-03-24,3,ITEM_005,CLEANING,260.29,0
2017-03-25,3,ITEM_005,CLEANING,277.03,0
2017-03-26,3,ITEM_005,CLEANING,330.33,0
2017-03-27,3,ITEM_005,CLEANING,272.32,0
2017-03-28,3,ITEM_005,CLEANING,266.7,0
2017-03-29,3,ITEM_005,CLEANING,234.62,0
2017-03-30,3,ITEM_005,CLEANING,303.88,1
2017-03-31,3,ITEM_005,CLEANING,236.95,0
2017-04-01,3,ITEM_005,CLEANING,366.37,1
2017-04-02,3,ITEM_005,CLEANING,334.46,1
2017-04-03,3,ITEM_005,CLEANING,326.84,1
2017-04-04,3,ITEM_005,CLEANING,296.98,1
2017-04-05,3,ITEM_005,CLEANING,268.2,0
2017-04-06,3,ITEM_005,CLEANING,212.2,0
2017-04-07,3,ITEM_005,CLEANING,227.87,0
2017-04-08,3,ITEM_005,CLEANING,298.37,0
2017-04-09,3,ITEM_005,CLEANING,368.25,0
2017-04-10,3,ITEM_005,CLEANING,287.48,1
2017-04-11,3,ITEM_005,CLEANING,230.0,0
2017-04-12,3,ITEM_005,CLEANING,248.91,0
2017-04-13,3,ITEM_005,CLEANING,252.03,0
2017-04-14,3,ITEM_005,CLEANING,226.51,0
2017-04-15,3,ITEM_005,CLEANING,320.34,0
2017-04-16,3,ITEM_005,CLEANING,268.78,0
2017-04-17,3,ITEM_005,CLEANING,230.1,0
2017-04-18,3,ITEM_005,CLEANING,273.39,0
2017-04-19,3,ITEM_005,CLEANING,266.75,0
2017-04-20,3,ITEM_005,CLEANING,223.89,0
2017-04-21,3,ITEM_005,CLEANING,217.13,0
2017-04-22,3,ITEM_005,CLEANING,359.39,1
2017-04-23,3,ITEM_005,CLEANING,299.72,0
2017-04-24,3,ITEM_005,CLEANING,230.4,1
2017-04-25,3,ITEM_005,CLEANING,208.01,0
2017-04-26,3,ITEM_005,CLEANING,236.24,0
2017-04-27,3,ITEM_005,CLEANING,201.63,0
2017-04-28,3,ITEM_005,CLEANING,235.59,0
2017-04-29,3,ITEM_005,CLEANING,330.81,0
2017-04-30,3,ITEM_005,CLEANING,372.98,1
2017-05-01,3,ITEM_005,CLEANING,240.67,0
2017-05-02,3,ITEM_005,CLEANING,217.06,0
2017-05-03,3,ITEM_005,CLEANING,271.31,0
2017-05-04,3,ITEM_005,CLEANING,314.96,1
2017-05-05,3,ITEM_005,CLEANING,304.06,1
2017-05-06,3,ITEM_005,CLEANING,292.86,0
2017-05-07,3,ITEM_005,CLEANING,307.92,0
2017-05-08,3,ITEM_005,CLEANING,259.73,0
2017-05-09,3,ITEM_005,CLEANING,227.5,0
2017-05-10,3,ITEM_005,CLEANING,240.69,0
2017-05-11,3,ITEM_005,CLEANING,218.76,0
2017-05-12,3,ITEM_005,CLEANING,259.71,0
2017-05-13,3,ITEM_005,CLEANING,300.06,0
2017-05-14,3,ITEM_005,CLEANING,243.5,0
2017-05-15,3,ITEM_005,CLEANING,223.16,0
2017-05-16,3,ITEM_005,CLEANING,268.0,0
2017-05-17,3,ITEM_005,CLEANING,234.97,0
2017-05-18,3,ITEM_005,CLEANING,285.44,1
2017-05-19,3,ITEM_005,CLEANING,302.9,1
2017-05-20,3,ITEM_005,CLEANING,325.87,0
2017-05-21,3,ITEM_005,CLEANING,265.91,0
2017-05-22,3,ITEM_005,CLEANING,199.36,0
2017-05-23,3,ITEM_005,CLEANING,208.7,0
2017-05-24,3,ITEM_005,CLEANING,296.67,1
2017-05-25,3,ITEM_005,CLEANING,304.59,1
2017-05-26,3,ITEM_005,CLEANING,253.41,0
2017-05-27,3,ITEM_005,CLEANING,307.72,1
2017-05-28,3,ITEM_005,CLEANING,284.0,0
2017-05-29,3,ITEM_005,CLEANING,201.6,0
2017-05-30,3,ITEM_005,CLEANING,232.25,0
2017-05-31,3,ITEM_005,CLEANING,199.75,0
2017-06-01,3,ITEM_005,CLEANING,194.34,0
2017-06-02,3,ITEM_005,CLEANING,198.77,0
2017-06-03,3,ITEM_005,CLEANING,298.69,0
2017-06-04,3,ITEM_005,CLEANING,382.14,1
2017-06-05,3,ITEM_005,CLEANING,257.72,1
2017-06-06,3,ITEM_005,CLEANING,264.01,1
2017-06-07,3,ITEM_005,CLEANING,230.28,0
2017-06-08,3,ITEM_005,CLEANING,181.02,0
2017-06-09,3,ITEM_005,CLEANING,211.75,0
2017-06-10,3,ITEM_005,CLEANING,280.7,0
2017-06-11,3,ITEM_005,CLEANING,249.02,0
2017-06-12,3,ITEM_005,CLEANING,227.99,0
2017-06-13,3,ITEM_005,CLEANING,235.67,1
2017-06-14,3,ITEM_005,CLEANING,168.45,0
2017-06-15,3,ITEM_005,CLEANING,206.25,0
2017-06-16,3,ITEM_005,CLEANING,204.2,0
2017-06-17,3,ITEM_005,CLEANING,216.41,0
2017-06-18,3,ITEM_005,CLEANING,305.84,0
2017-06-19,3,ITEM_005,CLEANING,213.58,0
2017-06-20,3,ITEM_005,CLEANING,213.42,0
2017-06-21,3,ITEM_005,CLEANING,188.34,0
2017-06-22,3,ITEM_005,CLEANING,204.57,1
2017-06-23,3,ITEM_005,CLEANING,181.73,0
2017-06-24,3,ITEM_005,CLEANING,252.38,0
2017-06-25,3,ITEM_005,CLEANING,261.24,1
2017-06-26,3,ITEM_005,CLEANING,203.8,0
2017-06-27,3,ITEM_005,CLEANING,178.65,0
2017-06-28,3,ITEM_005,CLEANING,164.63,0
2017-06-29,3,ITEM_005,CLEANING,241.59,1
2017-06-30,3,ITEM_005,CLEANING,162.31,0
2017-07-01,3,ITEM_005,CLEANING,262.71,0
2017-07-02,3,ITEM_005,CLEANING,238.77,0
2017-07-03,3,ITEM_005,CLEANING,265.15,1
2017-07-04,3,ITEM_005,CLEANING,199.86,0
2017-07-05,3,ITEM_005,CLEANING,221.99,1
2017-07-06,3,ITEM_005,CLEANING,206.68,0
2017-07-07,3,ITEM_005,CLEANING,243.13,1
2017-07-08,3,ITEM_005,CLEANING,243.67,0
2017-07-09,3,ITEM_005,CLEANING,200.2,0
2017-07-10,3,ITEM_005,CLEANING,183.41,0
2017-07-11,3,ITEM_005,CLEANING,192.05,0
2017-07-12,3,ITEM_005,CLEANING,176.72,0
2017-07-13,3,ITEM_005,CLEANING,199.42,1
2017-07-14,3,ITEM_005,CLEANING,147.84,0
2017-07-15,3,ITEM_005,CLEANING,204.52,0
2017-07-16,3,ITEM_005,CLEANING,236.49,0
2017-07-17,3,ITEM_005,CLEANING,171.13,0
2017-07-18,3,ITEM_005,CLEANING,169.25,0
2017-07-19,3,ITEM_005,CLEANING,183.69,0
2017-07-20,3,ITEM_005,CLEANING,177.77,0
2017-07-21,3,ITEM_005,CLEANING,220.61,1
2017-07-22,3,ITEM_005,CLEANING,203.64,0
2017-07-23,3,ITEM_005,CLEANING,177.01,0
2017-07-24,3,ITEM_005,CLEANING,183.68,1
2017-07-25,3,ITEM_005,CLEANING,223.43,1
2017-07-26,3,ITEM_005,CLEANING,164.73,0
2017-07-27,3,ITEM_005,CLEANING,164.82,0
2017-07-28,3,ITEM_005,CLEANING,141.25,0
2017-07-29,3,ITEM_005,CLEANING,171.18,0
2017-07-30,3,ITEM_005,CLEANING,222.31,0
2017-07-31,3,ITEM_005,CLEANING,153.67,0
2017-08-01,3,ITEM_005,CLEANING,152.38,0
2017-08-02,3,ITEM_005,CLEANING,145.82,0
2017-08-03,3,ITEM_005,CLEANING,171.12,0
2017-08-04,3,ITEM_005,CLEANING,152.44,0
2017-08-05,3,ITEM_005,CLEANING,167.7,0
2017-08-06,3,ITEM_005,CLEANING,227.49,0
2017-08-07,3,ITEM_005,CLEANING,147.09,0
2017-08-08,3,ITEM_005,CLEANING,184.49,1
2017-08-09,3,ITEM_005,CLEANING,167.45,0
2017-08-10,3,ITEM_005,CLEANING,194.76,1
2017-08-11,3,ITEM_005,CLEANING,162.22,0
2017-08-12,3,ITEM_005,CLEANING,164.03,0
2017-08-13,3,ITEM_005,CLEANING,201.06,0
2017-08-14,3,ITEM_005,CLEANING,157.76,0
2017-08-15,3,ITEM_005,CLEANING,156.91,0
2017-08-16,3,ITEM_005,CLEANING,139.18,0
2017-08-17,3,ITEM_005,CLEANING,159.02,0
2017-08-18,3,ITEM_005,CLEANING,172.68,1
2017-08-19,3,ITEM_005,CLEANING,188.68,0
2017-08-20,3,ITEM_005,CLEANING,215.17,1
2017-08-21,3,ITEM_005,CLEANING,161.3,0
2017-08-22,3,ITEM_005,CLEANING,138.99,0
2017-08-23,3,ITEM_005,CLEANING,153.43,0
2017-08-24,3,ITEM_005,CLEANING,149.89,0
2017-08-25,3,ITEM_005,CLEANING,145.99,0
2017-08-26,3,ITEM_005,CLEANING,214.21,1
2017-08-27,3,ITEM_005,CLEANING,198.97,0
2017-08-28,3,ITEM_005,CLEANING,143.27,0
2017-08-29,3,ITEM_005,CLEANING,185.52,1
2017-08-30,3,ITEM_005,CLEANING,147.71,0
2017-08-31,3,ITEM_005,CLEANING,122.18,0
2017-09-01,3,ITEM_005,CLEANING,119.52,0
2017-09-02,3,ITEM_005,CLEANING,210.01,0
2017-09-03,3,ITEM_005,CLEANING,253.0,1
2017-09-04,3,ITEM_005,CLEANING,136.52,0
2017-09-05,3,ITEM_005,CLEANING,112.07,0
2017-09-06,3,ITEM_005,CLEANING,181.79,1
2017-09-07,3,ITEM_005,CLEANING,141.81,0
2017-09-08,3,ITEM_005,CLEANING,126.91,0
2017-09-09,3,ITEM_005,CLEANING,179.46,0
2017-09-10,3,ITEM_005,CLEANING,174.15,0
2017-09-11,3,ITEM_005,CLEANING,111.41,0
2017-09-12,3,ITEM_005,CLEANING,92.39,0
2017-09-13,3,ITEM_005,CLEANING,112.83,0
2017-09-14,3,ITEM_005,CLEANING,147.12,0
2017-09-15,3,ITEM_005,CLEANING,137.05,0
2017-09-16,3,ITEM_005,CLEANING,168.44,0
2017-09-17,3,ITEM_005,CLEANING,219.25,1
2017-09-18,3,ITEM_005,CLEANING,119.19,0
2017-09-19,3,ITEM_005,CLEANING,179.83,1
2017-09-20,3,ITEM_005,CLEANING,135.67,0
2017-09-21,3,ITEM_005,CLEANING,122.87,0
2017-09-22,3,ITEM_005,CLEANING,156.22,1
2017-09-23,3,ITEM_005,CLEANING,187.63,0
2017-09-24,3,ITEM_005,CLEANING,181.66,0
2017-09-25,3,ITEM_005,CLEANING,164.31,1
2017-09-26,3,ITEM_005,CLEANING,146.12,0
2017-09-27,3,ITEM_005,CLEANING,134.63,0
2017-09-28,3,ITEM_005,CLEANING,151.22,0
2017-09-29,3,ITEM_005,CLEANING,130.18,0
2017-09-30,3,ITEM_005,CLEANING,192.11,0
2017-10-01,3,ITEM_005,CLEANING,185.13,0
2017-10-02,3,ITEM_005,CLEANING,166.34,0
2017-10-03,3,ITEM_005,CLEANING,126.72,0
2017-10-04,3,ITEM_005,CLEANING,156.76,0
2017-10-05,3,ITEM_005,CLEANING,160.98,1
2017-10-06,3,ITEM_005,CLEANING,128.79,0
2017-10-07,3,ITEM_005,CLEANING,174.84,0
2017-10-08,3,ITEM_005,CLEANING,135.16,0
2017-10-09,3,ITEM_005,CLEANING,126.15,0
2017-10-10,3,ITEM_005,CLEANING,140.86,0
2017-10-11,3,ITEM_005,CLEANING,129.53,0
2017-10-12,3,ITEM_005,CLEANING,119.06,0
2017-10-13,3,ITEM_005,CLEANING,131.12,0
2017-10-14,3,ITEM_005,CLEANING,163.2,0
2017-10-15,3,ITEM_005,CLEANING,180.89,0
2017-10-16,3,ITEM_005,CLEANING,114.02,0
2017-10-17,3,ITEM_005,CLEANING,111.97,1
2017-10-18,3,ITEM_005,CLEANING,131.14,0
2017-10-19,3,ITEM_005,CLEANING,128.11,0
2017-10-20,3,ITEM_005,CLEANING,135.85,0
2017-10-21,3,ITEM_005,CLEANING,176.69,0
2017-10-22,3,ITEM_005,CLEANING,203.62,1
2017-10-23,3,ITEM_005,CLEANING,135.49,0
2017-10-24,3,ITEM_005,CLEANING,141.88,0
2017-10-25,3,ITEM_005,CLEANING,116.38,0
2017-10-26,3,ITEM_005,CLEANING,126.51,0
2017-10-27,3,ITEM_005,CLEANING,138.43,0
2017-10-28,3,ITEM_005,CLEANING,166.73,0
2017-10-29,3,ITEM_005,CLEANING,172.72,0
2017-10-30,3,ITEM_005,CLEANING,167.32,1
2017-10-31,3,ITEM_005,CLEANING,166.16,0
2017-11-01,3,ITEM_005,CLEANING,161.18,1
2017-11-02,3,ITEM_005,CLEANING,133.28,0
2017-11-03,3,ITEM_005,CLEANING,144.84,0
2017-11-04,3,ITEM_005,CLEANING,202.71,0
2017-11-05,3,ITEM_005,CLEANING,199.65,0
2017-11-06,3,ITEM_005,CLEANING,128.46,0
2017-11-07,3,ITEM_005,CLEANING,204.84,1
2017-11-08,3,ITEM_005,CLEANING,150.01,1
2017-11-09,3,ITEM_005,CLEANING,148.21,0
2017-11-10,3,ITEM_005,CLEANING,125.34,0
2017-11-11,3,ITEM_005,CLEANING,215.89,1
2017-11-12,3,ITEM_005,CLEANING,202.29,0
2017-11-13,3,ITEM_005,CLEANING,158.35,0
2017-11-14,3,ITEM_005,CLEANING,196.37,1
2017-11-15,3,ITEM_005,CLEANING,121.41,0
2017-11-16,3,ITEM_005,CLEANING,172.7,1
2017-11-17,3,ITEM_005,CLEANING,133.51,0
2017-11-18,3,ITEM_005,CLEANING,180.95,0
2017-11-19,3,ITEM_005,CLEANING,201.85,0
2017-11-20,3,ITEM_005,CLEANING,177.54,0
2017-11-21,3,ITEM_005,CLEANING,164.94,0
2017-11-22,3,ITEM_005,CLEANING,182.44,1
2017-11-23,3,ITEM_005,CLEANING,161.07,0
2017-11-24,3,ITEM_005,CLEANING,154.06,0
2017-11-25,3,ITEM_005,CLEANING,230.08,0
2017-11-26,3,ITEM_005,CLEANING,258.57,1
2017-11-27,3,ITEM_005,CLEANING,183.72,0
2017-11-28,3,ITEM_005,CLEANING,166.53,0
2017-11-29,3,ITEM_005,CLEANING,174.95,1
2017-11-30,3,ITEM_005,CLEANING,163.73,0
2017-12-01,3,ITEM_005,CLEANING,149.82,0
2017-12-02,3,ITEM_005,CLEANING,212.72,0
2017-12-03,3,ITEM_005,CLEANING,192.89,0
2017-12-04,3,ITEM_005,CLEANING,172.03,0
2017-12-05,3,ITEM_005,CLEANING,172.62,0
2017-12-06,3,ITEM_005,CLEANING,177.23,1
